tournament,bracket,team1name,team2name,team1wins,team2wins,time
CC2,KO,MDMA W,Classic Romcom,1,3,2019-01-26T20:51:06-0500
CC2,KO,SHASH for the CLASH,Executive Producer Dick Wolfpac,3,2,2019-01-26T21:16:52-0500
CC2,KO,Sedona MySpace,Fifth Wheel,2,3,2019-01-26T23:19:13-0500
CC2,KO,Classic Romcom,SHASH for the CLASH,3,1,2019-01-26T23:32:54-0500
CC2,KO,Fifth Wheel,Classic Romcom,0,3,2019-01-27T01:55:39-0500
CC2,KO,Risky Beezness,I DIED AND I'M SORRY,0,3,2019-01-26T20:10:51-0500
CC2,KO,Cactus Trash,(She Got No) Honey in the Bank,1,3,2019-01-26T20:36:49-0500
CC2,KO,SMUT COFFEE,Go Flex Yourself,0,3,2019-01-26T20:51:06-0500
CC2,KO,Cobra Khive,RAGE FACE,1,3,2019-01-26T21:16:52-0500
CC2,KO,Executive Producer Dick Wolfpac,I DIED AND I'M SORRY,2,3,2019-01-26T23:32:54-0500
CC2,KO,MDMA W,(She Got No) Honey in the Bank,3,0,2019-01-26T23:19:23-0500
CC2,KO,Where Have All The Techbros Gone?,Go Flex Yourself,3,1,2019-01-26T23:19:13-0500
CC2,KO,My Voice... on Anime,RAGE FACE,3,2,2019-01-26T22:29:35-0500
CC2,KO,I DIED AND I'M SORRY,MDMA W,0,3,2019-01-27T00:39:26-0500
CC2,KO,Where Have All The Techbros Gone?,My Voice... on Anime,1,3,2019-01-27T00:15:34-0500
CC2,KO,Sedona MySpace,MDMA W,3,0,2019-01-27T01:39:22-0500
CC2,KO,SHASH for the CLASH,My Voice... on Anime,3,2,2019-01-27T01:55:39-0500
CC2,KO,Sedona MySpace,SHASH for the CLASH,2,3,2019-01-27T02:28:23-0500
CC2,KO,Fifth Wheel,SHASH for the CLASH,2,3,2019-01-27T03:03:36-0500
CC2,KO,Classic Romcom,SHASH for the CLASH,3,4,2019-01-27T03:36:31-0500
CC2,KO,SHASH for the CLASH,Classic Romcom,0,4,2019-01-27T15:08:16-0500
