KQXXV,KO,The Five,Ooh Ah Ah Ah Ah,3,1,2018-06-24T16:13:49-0400
KQXXV,KO,Manners,P.E. AbsenBees,3,1,2018-06-24T16:02:40-0400
KQXXV,KO,Goats,Full TILT,3,0,2018-06-24T15:46:40-0400
KQXXV,KO,Seattle Boopersonics,Queen's Revenge,1,3,2018-06-24T15:14:55-0400
KQXXV,KO,MN Mean,quave,3,0,2018-06-24T15:50:35-0400
KQXXV,KO,Pigeon Rats,Not So Safe,3,2,2018-06-24T15:34:35-0400
KQXXV,KO,DAAT J,Bertiful,3,2,2018-06-24T15:23:20-0400
KQXXV,KO,Checkers Your Privilege,Bee Trayl,3,1,2018-06-24T15:06:39-0400
KQXXV,KO,The Five,Manners,3,0,2018-06-24T17:15:12-0400
KQXXV,KO,Goats,Queen's Revenge,3,1,2018-06-24T16:39:28-0400
KQXXV,KO,MN Mean,Pigeon Rats,3,1,2018-06-24T17:01:18-0400
KQXXV,KO,DAAT J,Checkers Your Privilege,0,3,2018-06-24T16:36:39-0400
KQXXV,KO,Bonus 👸,The Five,3,2,2018-06-24T17:57:14-0400
KQXXV,KO,FSU,Goats,3,1,2018-06-24T17:45:00-0400
KQXXV,KO,Pizza on my Nikes,MN Mean,3,0,2018-06-24T18:03:22-0400
KQXXV,KO,4337 6300 7298 1425,Checkers Your Privilege,3,0,2018-06-24T18:26:18-0400
KQXXV,KO,Bonus 👸,FSU,1,3,2018-06-24T18:42:48-0400
KQXXV,KO,Pizza on my Nikes,4337 6300 7298 1425,3,2,2018-06-24T19:06:30-0400
KQXXV,KO,Yeesh,FSU,3,2,2018-06-24T19:34:06-0400
KQXXV,KO,Team Break,Pizza on my Nikes,3,2,2018-06-24T20:48:30-0400
KQXXV,KO,Yeesh,Team Break,3,2,2018-06-24T20:48:31-0400
KQXXV,KO,🥑👞,Yeesh,0,3,2018-06-24T21:46:03-0400
KQXXV,KO,Sam Is Coming,Yeesh,4,2,2018-06-24T22:05:02-0400
KQXXV,WC,Mostly Alex,Must Bee the Honey,3,1,2018-06-23T19:05:38-0500
KQXXV,WC,TOXIC AVENGERS,CHOOSE TO BE HAPPY,3,0,2018-06-23T19:05:38-0500
KQXXV,WC,Not So Safe,Buiser's Bois,3,0,2018-06-23T19:05:38-0500
KQXXV,WC,Ledges of the Hidden Temple,"You're Tearing Me Apart, Lisa!",3,2,2018-06-23T19:05:38-0500
KQXXV,WC,Bee Trayl,Spicy Boiz,3,0,2018-06-23T19:05:37-0500
KQXXV,WC,No More Beeroes,God Slay the Queen,3,0,2018-06-23T19:05:38-0500
KQXXV,WC,Hive of the Mantis,Mostly Alex,1,3,2018-06-23T19:13:57-0500
KQXXV,WC,TOXIC AVENGERS,Not So Safe,0,3,2018-06-23T19:36:42-0500
KQXXV,WC,P.E. AbsenBees,Ledges of the Hidden Temple,3,0,2018-06-23T19:24:25-0500
KQXXV,WC,Bee Trayl,No More Beeroes,3,0,2018-06-23T19:39:52-0500
KQXXV,WC,Mostly Alex,Not So Safe,0,3,2018-06-23T20:09:59-0500
KQXXV,WC,P.E. AbsenBees,Bee Trayl,1,3,2018-06-23T20:16:50-0500
KQXXV,WC,Not So Safe,Bee Trayl,1,3,2018-06-23T20:45:21-0500
KQXXV,WC,Mostly Alex,P.E. AbsenBees,0,4,2018-06-23T20:45:21-0500
KQXXV,GroupA,Bertiful,P.E. AbsenBees,2,1,2018-06-23T12:21:24-0400
KQXXV,GroupA,Team Break,quave,3,0,2018-06-23T12:21:24-0400
KQXXV,GroupA,P.E. AbsenBees,Team Break,0,3,2018-06-23T12:21:24-0400
KQXXV,GroupA,Mostly Alex,Bertiful,0,3,2018-06-23T12:21:24-0400
KQXXV,GroupA,Team Break,Mostly Alex,3,0,2018-06-23T12:21:24-0400
KQXXV,GroupA,quave,P.E. AbsenBees,2,1,2018-06-23T12:21:24-0400
KQXXV,GroupA,Mostly Alex,quave,1,2,2018-06-23T12:21:24-0400
KQXXV,GroupA,Bertiful,Team Break,0,3,2018-06-23T12:21:24-0400
KQXXV,GroupA,quave,Bertiful,3,0,2018-06-23T12:21:24-0400
KQXXV,GroupA,P.E. AbsenBees,Mostly Alex,2,1,2018-06-23T12:21:24-0400
KQXXV,GroupB,MN Mean,Yeesh,1,2,2018-06-23T12:31:55-0400
KQXXV,GroupB,Spicy Boiz,Not So Safe,0,3,2018-06-23T12:31:55-0400
KQXXV,GroupB,Yeesh,Spicy Boiz,3,0,2018-06-23T12:31:55-0400
KQXXV,GroupB,Ooh Ah Ah Ah Ah,MN Mean,1,2,2018-06-23T12:31:55-0400
KQXXV,GroupB,Spicy Boiz,Ooh Ah Ah Ah Ah,0,3,2018-06-23T12:31:55-0400
KQXXV,GroupB,Not So Safe,Yeesh,0,3,2018-06-23T12:31:55-0400
KQXXV,GroupB,Ooh Ah Ah Ah Ah,Not So Safe,3,0,2018-06-23T12:31:55-0400
KQXXV,GroupB,MN Mean,Spicy Boiz,3,0,2018-06-23T12:31:55-0400
KQXXV,GroupB,Not So Safe,MN Mean,0,3,2018-06-23T12:31:55-0400
KQXXV,GroupB,Yeesh,Ooh Ah Ah Ah Ah,3,0,2018-06-23T12:31:55-0400
KQXXV,GroupC,TOXIC AVENGERS,God Slay the Queen,2,1,2018-06-23T15:18:13-0300
KQXXV,GroupC,Seattle Boopersonics,Bonus 👸,0,3,2018-06-23T15:18:13-0300
KQXXV,GroupC,God Slay the Queen,Seattle Boopersonics,0,3,2018-06-23T15:18:13-0300
KQXXV,GroupC,The Five,TOXIC AVENGERS,2,1,2018-06-23T15:18:13-0300
KQXXV,GroupC,Seattle Boopersonics,The Five,0,3,2018-06-23T15:18:13-0300
KQXXV,GroupC,Bonus 👸,God Slay the Queen,3,0,2018-06-23T15:18:13-0300
KQXXV,GroupC,The Five,Bonus 👸,1,2,2018-06-23T15:18:13-0300
KQXXV,GroupC,TOXIC AVENGERS,Seattle Boopersonics,0,3,2018-06-23T15:18:13-0300
KQXXV,GroupC,Bonus 👸,TOXIC AVENGERS,3,0,2018-06-23T15:18:13-0300
KQXXV,GroupC,God Slay the Queen,The Five,0,3,2018-06-23T15:18:13-0300
KQXXV,GroupD,Pizza on my Nikes,Ledges of the Hidden Temple,3,0,2018-06-23T13:14:37-0500
KQXXV,GroupD,Pigeon Rats,Must Bee the Honey,1,2,2018-06-23T13:14:37-0500
KQXXV,GroupD,Ledges of the Hidden Temple,Pigeon Rats,0,3,2018-06-23T13:14:37-0500
KQXXV,GroupD,Checkers Your Privilege,Pizza on my Nikes,0,3,2018-06-23T13:14:37-0500
KQXXV,GroupD,Pigeon Rats,Checkers Your Privilege,2,1,2018-06-23T13:14:37-0500
KQXXV,GroupD,Must Bee the Honey,Ledges of the Hidden Temple,0,3,2018-06-23T13:14:37-0500
KQXXV,GroupD,Checkers Your Privilege,Must Bee the Honey,3,0,2018-06-23T13:14:37-0500
KQXXV,GroupD,Pizza on my Nikes,Pigeon Rats,1,2,2018-06-23T13:14:37-0500
KQXXV,GroupD,Must Bee the Honey,Pizza on my Nikes,0,3,2018-06-23T13:14:37-0500
KQXXV,GroupD,Ledges of the Hidden Temple,Checkers Your Privilege,0,3,2018-06-23T13:14:37-0500
