Player Name,scene,mu,sigma,trueskill,tourneys,games,teams
Christop Corley,CHAT,24.13226375633706,2.3621006216876803,19.4080625129617,5,134,brunch skunks/KQC3,The Adventure Drone/MGF2,Jen & Micah's 1-Year Anniversary/KQ30,Double it!/BB4,Bumbledore's Army/BB3
Amanda Norris,CHAT,21.254104139514904,3.6758085368591744,13.902487065796556,3,62,brunch skunks/KQC3,Jen & Micah's 1-Year Anniversary/KQ30,Bumbledore's Army/BB3
Micah Wallace,CHAT,25.05258118615498,2.54403751527567,19.96450615560364,5,120,brunch skunks/KQC3,Trash/MGF2,Jen & Micah's 1-Year Anniversary/KQ30,Double it!/BB4,Bumbledore's Army/BB3
Jen Wallace,CHA,29.68088791966621,4.056645285009471,21.567597349647265,2,40,brunch skunks/KQC3,Jen & Micah's 1-Year Anniversary/KQ30
Matthew Anderson,CHA,26.14477356097667,3.988522465036353,18.167728630903966,2,45,brunch skunks/KQC3,Top Bottoms/BB4
Ammar Ahmed,CLT,19.831542267604526,3.544589913112061,12.742362441380404,3,68,BarBEE Dream Gate/KQC3,Super Smash Bees/BB4,Ginyu Force/BB3
Lisa Steward,CBUS,21.563586508867072,3.4472038106569047,14.669178887553262,3,62,BarBEE Dream Gate/KQC3,ClusterDuc/BB4,Because I Got Hive/BB3
Kasi White,MPLS,22.835550677836142,1.844168966778387,19.14721274427937,8,190,BarBEE Dream Gate/KQC3,Good Luck/GDC4,Daddy Long Tentacle/MGF2,sapnu puas/KQ30,Just Practicing/BB4,Hive it Our Way/HH2,Broke Boi$ Mtn/GDC3,Calamitibees/BB3
Sarah Stewart,MPLS,28.27309398276211,2.525696823104401,23.221700336553308,4,96,BarBEE Dream Gate/KQC3,sapnu puas/KQ30,M A S K S/BB4,Calamitibees/BB3
Marina Catherine,MPLS,19.560981720935004,3.222078858121627,13.11682400469175,4,82,BarBEE Dream Gate/KQC3,Splash of SEA-MIN/MGF2,Marina & the Diamonds/BB4,Mulholland Dive/HH2
Spenser Kern,CIN,19.739244193387,3.2857235513897898,13.167797090607422,3,71,Shadow Scene/KQC3,Dick Cheney Profited Off The Iraq War/BB4,Because I Got Hive/BB3
Bobby Boehl,CIN,26.721040092026392,3.024007499983245,20.673025092059902,2,59,Shadow Scene/KQC3,"Dope Hair, Don't Care/BB4"
Nick Monger,CIN,30.382607952925397,3.154427167675206,24.073753617574987,3,70,Shadow Scene/KQC3,Super S H A S H Bros./MGF2,4+1/BB3
Victoria Bauscher,CIN,21.709978298850377,3.33937838236422,15.031221534121936,3,69,Shadow Scene/KQC3,ClusterDuc/BB4,Because I Got Hive/BB3
Bethany Caspersz,CIN,25.5593919798561,3.240848377343323,19.077695225169453,2,60,Shadow Scene/KQC3,#paulallenscard/BB4
Dylan Conrad,CLT,28.25761223711442,2.2834267480184165,23.690758741077588,4,134,Mr. Tenders/KQC3,Hunks/KQ30,Spicy Milk/BB4,[loud barking noises]/BB3
Aaron Goldberg,CHI,34.38801864800081,1.9788162319264184,30.430386184147974,6,195,Mr. Tenders/KQC3,Surprise!/GDC4,Big Fair Don't Care/MGF2,The Yung Knuxxx/KQ30,Spicy Milk/BB4,The Yung Knucks/BB3
